icd,auc
M84,0.5040046871627453
M86,0.5230010839682755
M87,0.5315446858222114
M94,0.5218136777215623
M95,0.5060294827174117
M96,0.5301715257214075
M99,0.5008567023884622
N10,0.5339061565644343
N12,0.5151940807249868
N13,0.5065443416738143
N18,0.5406378880045692
N19,0.5148045752362969
N20,0.5836720770054605
N21,0.5298826613818844
N25,0.5145758213332016
N30,0.5237582506900904
N31,0.5173173581151111
N32,0.5123299763865224
N35,0.4955582590551358
N40,0.5453329737923559
N41,0.5314576640029838
N42,0.499029668372918
N43,0.5436966134619715
N45,0.5213682291788104
N48,0.5162971310441649
N50,0.4987124125768471
N60,0.5206380425014567
N61,0.5027498992859881
N62,0.5629943526739504
N63,0.5139738890270084
N64,0.503821861450862
N72,0.506692591181812
N73,0.5176508371411846
N76,0.5093059618591641
N80,0.5595273960858288
N81,0.5647553818854875
N83,0.5230312407123227
N84,0.5223776226479069
N85,0.5023196215181163
N87,0.5219580231063089
N88,0.5024543248898753
N89,0.503070101097372
N90,0.5081867618984777
N91,0.4957424645301554
N92,0.51549931575742
N93,0.5094082048923454
N94,0.5130178590862007
N97,0.486856365002792
N99,0.5178644863204612
O02,0.5039766932254407
O03,0.5007190667957407
O13,0.5907954191629001
O20,0.5166764947020709
O21,0.5198888743629193
O24,0.5662770485870791
O26,0.5081251084769812
O28,0.5221452931546712
O34,0.5330311356303065
O35,0.5052487727883808
O36,0.5201447488798706
O48,0.5399623783919392
O99,0.5143973897868871
Q21,0.535988084448476
Q61,0.5163145852940197
Q66,0.5124603106628639
Q82,0.4965303498694112
R33,0.5193583333814762
R41,0.5143874402799768
S02,0.5177302728230131
S12,0.5156470865781012
S22,0.5356721378863935
S32,0.5478933176959235
S42,0.5422294486844412
S52,0.5611732653070262
S62,0.5256583204952495
S72,0.5468406651218664
S82,0.5469688684813955
S92,0.5317446723622865
W19,0.5402449206800976
