icd,auc
N19,0.5324141781849475
N20,0.6008034010500546
N21,0.5643378551759176
N30,0.5229387970499297
N31,0.5216580066188363
N32,0.5266958671301953
N35,0.4726399424688757
N40,0.5748515158513055
N41,0.5677650726602929
N42,0.5860075328104862
N43,0.5449959237427054
N45,0.5253469159174385
N48,0.5341289526661903
N50,0.5240336541705287
N60,0.5315693993797235
N61,0.5136458981381649
N62,0.5948377498809551
N63,0.5099487748293752
N64,0.5258356562567075
N72,0.4959126274435279
N73,0.514204063850042
N76,0.512162611482704
N80,0.5528833822225181
N81,0.5876272224142655
N83,0.5394986559193291
N84,0.504711674745893
N85,0.4976496889334219
N87,0.5058251959094578
N88,0.4942052009742806
N89,0.5211430122914499
N90,0.494512644744164
N92,0.489146569721889
N93,0.5162542326576749
N94,0.5123417108310931
N97,0.471506671001824
N99,0.5198837353709377
O02,0.5049622811568274
O03,0.4944124384896721
O13,0.5890309532302427
O20,0.5043472963929639
O26,0.5204314251812073
O34,0.5035685358466122
O36,0.5124731280163246
O48,0.5190212821363075
O99,0.5129781583994645
Q21,0.5404860559691849
Q61,0.4867768262478924
R33,0.5061650204163687
R41,0.5112387551858808
S02,0.5059306932510736
S12,0.4938922075323626
S22,0.5596336048552095
S32,0.5471507651444655
S42,0.5576599710339271
S52,0.5703442592894935
S62,0.5388083282150096
S72,0.5668730041001054
S82,0.5441825090120145
S92,0.535680749436498
W19,0.5033966955735387
