prs_group,age_bin,n_group_total,n_case,prev_rate,icd
Bottom 10%,40-45,3271,31,0.009477224090492203,K08
Bottom 10%,45-50,4520,47,0.010398230088495575,K08
Bottom 10%,50-55,5525,57,0.010316742081447963,K08
Bottom 10%,55-60,7643,90,0.01177548083213398,K08
Bottom 10%,60-65,10993,129,0.011734740289274993,K08
Bottom 10%,65-70,9023,113,0.012523550925412835,K08
Bottom 10%,70-75,239,5,0.02092050209205021,K08
Middle 10%,40-45,3602,48,0.013325930038867296,K08
Middle 10%,45-50,4874,56,0.011489536315141567,K08
Middle 10%,50-55,5766,71,0.012313562261533125,K08
Middle 10%,55-60,7396,79,0.010681449432125473,K08
Middle 10%,60-65,10714,113,0.010546947918611164,K08
Middle 10%,65-70,8637,114,0.013199027440083362,K08
Middle 10%,70-75,224,4,0.017857142857142856,K08
Top 10%,35-40,2,0,0,K08
Top 10%,40-45,4431,72,0.016249153689911984,K08
Top 10%,45-50,5654,85,0.015033604527767952,K08
Top 10%,50-55,6372,99,0.015536723163841809,K08
Top 10%,55-60,7230,94,0.013001383125864454,K08
Top 10%,60-65,9686,155,0.01600247780301466,K08
Top 10%,65-70,7649,116,0.015165381095568049,K08
Top 10%,70-75,190,4,0.021052631578947368,K08
Bottom 10%,40-45,3510,15,0.004273504273504274,K11
Bottom 10%,45-50,4840,17,0.0035123966942148762,K11
Bottom 10%,50-55,5707,24,0.004205361836341335,K11
Bottom 10%,55-60,7375,39,0.005288135593220339,K11
Bottom 10%,60-65,10746,47,0.004373720454122464,K11
Bottom 10%,65-70,8827,34,0.0038518182848079757,K11
Bottom 10%,70-75,209,0,0,K11
Middle 10%,35-40,2,0,0,K11
Middle 10%,40-45,3597,9,0.0025020850708924102,K11
Middle 10%,45-50,4788,30,0.006265664160401002,K11
Middle 10%,50-55,5953,25,0.004199563245422476,K11
Middle 10%,55-60,7465,37,0.004956463496316142,K11
Middle 10%,60-65,10555,51,0.00483183325438181,K11
Middle 10%,65-70,8604,32,0.003719200371920037,K11
Middle 10%,70-75,249,1,0.004016064257028112,K11
Top 10%,35-40,1,0,0,K11
Top 10%,40-45,4026,17,0.004222553402881272,K11
Top 10%,45-50,5286,19,0.0035944003026863415,K11
Top 10%,50-55,6140,34,0.005537459283387622,K11
Top 10%,55-60,7423,29,0.003906776236023171,K11
Top 10%,60-65,10097,48,0.004753887293255423,K11
Top 10%,65-70,8000,40,0.005,K11
Top 10%,70-75,241,0,0,K11
Bottom 10%,40-45,3276,10,0.0030525030525030525,K12
Bottom 10%,45-50,4533,19,0.004191484667990294,K12
Bottom 10%,50-55,5604,35,0.006245538900785153,K12
Bottom 10%,55-60,7542,36,0.00477326968973747,K12
Bottom 10%,60-65,10991,73,0.006641797834591939,K12
Bottom 10%,65-70,9048,37,0.004089301503094607,K12
Bottom 10%,70-75,220,2,0.00909090909090909,K12
Middle 10%,40-45,3559,24,0.006743467266085979,K12
Middle 10%,45-50,4778,26,0.0054416073670992045,K12
Middle 10%,50-55,6014,34,0.005653475224476222,K12
Middle 10%,55-60,7484,48,0.006413682522715126,K12
Middle 10%,60-65,10627,65,0.006116495718452997,K12
Middle 10%,65-70,8546,50,0.005850690381465013,K12
Middle 10%,70-75,205,3,0.014634146341463415,K12
Top 10%,35-40,1,0,0,K12
Top 10%,40-45,4434,25,0.005638249887235002,K12
Top 10%,45-50,5770,40,0.006932409012131715,K12
Top 10%,50-55,6334,45,0.007104515314177455,K12
Top 10%,55-60,7118,50,0.0070244450688395615,K12
Top 10%,60-65,9589,52,0.005422880383773073,K12
Top 10%,65-70,7744,46,0.005940082644628099,K12
Top 10%,70-75,224,2,0.008928571428571428,K12
Bottom 10%,40-45,3373,35,0.010376519418914912,K13
Bottom 10%,45-50,4703,45,0.00956836062088029,K13
Bottom 10%,50-55,5731,68,0.011865294015006108,K13
Bottom 10%,55-60,7591,110,0.014490844421024898,K13
Bottom 10%,60-65,10705,135,0.012610929472209247,K13
Bottom 10%,65-70,8889,122,0.013724828439644505,K13
Bottom 10%,70-75,222,1,0.0045045045045045045,K13
Middle 10%,35-40,1,0,0,K13
Middle 10%,40-45,3757,33,0.008783603939313283,K13
Middle 10%,45-50,5019,40,0.007969715082685794,K13
Middle 10%,50-55,5787,75,0.012960082944530845,K13
Middle 10%,55-60,7277,84,0.011543218359213962,K13
Middle 10%,60-65,10737,151,0.014063518673744994,K13
Middle 10%,65-70,8396,117,0.013935207241543592,K13
Middle 10%,70-75,239,3,0.012552301255230125,K13
Top 10%,35-40,1,0,0,K13
Top 10%,40-45,4024,54,0.01341948310139165,K13
Top 10%,45-50,5126,63,0.012290284822473664,K13
Top 10%,50-55,6049,81,0.013390643081501074,K13
Top 10%,55-60,7303,97,0.013282212789264686,K13
Top 10%,60-65,10264,149,0.014516757599376462,K13
Top 10%,65-70,8231,123,0.014943506256833921,K13
Top 10%,70-75,216,3,0.013888888888888888,K13
Bottom 10%,40-45,3288,11,0.0033454987834549877,K14
Bottom 10%,45-50,4720,17,0.0036016949152542373,K14
Bottom 10%,50-55,5776,37,0.006405817174515236,K14
Bottom 10%,55-60,7539,41,0.00543838705398594,K14
Bottom 10%,60-65,10702,63,0.005886750140160718,K14
Bottom 10%,65-70,8946,43,0.004806617482673821,K14
Bottom 10%,70-75,243,0,0,K14
Middle 10%,40-45,3540,16,0.004519774011299435,K14
Middle 10%,45-50,4762,23,0.004829903401931962,K14
Middle 10%,50-55,5819,26,0.004468121670390101,K14
Middle 10%,55-60,7526,60,0.007972362476747276,K14
Middle 10%,60-65,10772,63,0.005848496101002599,K14
Middle 10%,65-70,8567,54,0.0063032566826193535,K14
Middle 10%,70-75,227,1,0.004405286343612335,K14
Top 10%,35-40,1,0,0,K14
Top 10%,40-45,4213,16,0.0037977688108236413,K14
Top 10%,45-50,5503,24,0.004361257495911321,K14
Top 10%,50-55,6174,49,0.007936507936507936,K14
Top 10%,55-60,7275,47,0.0064604810996563575,K14
Top 10%,60-65,9997,60,0.006001800540162049,K14
Top 10%,65-70,7848,44,0.0056065239551478085,K14
Top 10%,70-75,203,2,0.009852216748768473,K14
Bottom 10%,35-40,1,0,0,K20
Bottom 10%,40-45,3388,63,0.01859504132231405,K20
Bottom 10%,45-50,4617,104,0.02252544942603422,K20
Bottom 10%,50-55,5738,146,0.025444405716277447,K20
Bottom 10%,55-60,7525,242,0.03215946843853821,K20
Bottom 10%,60-65,10760,357,0.03317843866171004,K20
Bottom 10%,65-70,8961,359,0.04006249302533199,K20
Bottom 10%,70-75,224,9,0.04017857142857143,K20
Middle 10%,40-45,3693,86,0.023287300297860816,K20
Middle 10%,45-50,4889,157,0.03211290652485171,K20
Middle 10%,50-55,5837,185,0.03169436354291588,K20
Middle 10%,55-60,7586,291,0.038360137094648035,K20
Middle 10%,60-65,10573,463,0.04379078785585926,K20
Middle 10%,65-70,8420,445,0.05285035629453682,K20
Middle 10%,70-75,215,8,0.037209302325581395,K20
Top 10%,35-40,1,0,0,K20
Top 10%,40-45,3989,113,0.02832790172975683,K20
Top 10%,45-50,5135,191,0.03719571567672834,K20
Top 10%,50-55,6136,264,0.04302477183833116,K20
Top 10%,55-60,7363,394,0.05351079722939019,K20
Top 10%,60-65,10201,598,0.05862170375453387,K20
Top 10%,65-70,8159,526,0.0644686848878539,K20
Top 10%,70-75,230,14,0.06086956521739131,K20
Bottom 10%,40-45,3302,225,0.0681405208964264,K21
Bottom 10%,45-50,4617,397,0.08598657136668833,K21
Bottom 10%,50-55,5714,545,0.09537976898844942,K21
Bottom 10%,55-60,7563,845,0.11172815020494513,K21
Bottom 10%,60-65,10855,1370,0.12620912022109626,K21
Bottom 10%,65-70,8931,1231,0.13783450901354832,K21
Bottom 10%,70-75,232,29,0.125,K21
Middle 10%,40-45,3591,314,0.08744082428292954,K21
Middle 10%,45-50,4792,503,0.10496661101836394,K21
Middle 10%,50-55,5877,748,0.12727582099710738,K21
Middle 10%,55-60,7513,1062,0.14135498469319846,K21
Middle 10%,60-65,10579,1661,0.1570091691086114,K21
Middle 10%,65-70,8648,1408,0.16281221091581868,K21
Middle 10%,70-75,213,40,0.18779342723004694,K21
Top 10%,35-40,1,0,0,K21
Top 10%,40-45,4292,549,0.12791239515377448,K21
Top 10%,45-50,5478,808,0.1474990872581234,K21
Top 10%,50-55,6369,1029,0.16156382477626002,K21
Top 10%,55-60,7283,1311,0.1800082383633118,K21
Top 10%,60-65,9878,1885,0.1908281028548289,K21
Top 10%,65-70,7715,1592,0.20635126377187296,K21
Top 10%,70-75,198,37,0.18686868686868688,K21
Bottom 10%,40-45,3397,67,0.01972328525169267,K22
Bottom 10%,45-50,4666,123,0.026360908701243035,K22
Bottom 10%,50-55,5742,165,0.028735632183908046,K22
Bottom 10%,55-60,7434,296,0.03981705676620931,K22
Bottom 10%,60-65,10823,491,0.04536634944100527,K22
Bottom 10%,65-70,8950,509,0.05687150837988827,K22
Bottom 10%,70-75,202,12,0.0594059405940594,K22
Middle 10%,35-40,1,0,0,K22
Middle 10%,40-45,3592,96,0.026726057906458798,K22
Middle 10%,45-50,4887,166,0.03396766932678535,K22
Middle 10%,50-55,5806,237,0.04081984154323114,K22
Middle 10%,55-60,7490,403,0.053805073431241655,K22
Middle 10%,60-65,10608,652,0.0614630467571644,K22
Middle 10%,65-70,8580,574,0.0668997668997669,K22
Middle 10%,70-75,249,19,0.07630522088353414,K22
Top 10%,35-40,2,0,0,K22
Top 10%,40-45,4096,144,0.03515625,K22
Top 10%,45-50,5226,208,0.03980099502487562,K22
Top 10%,50-55,6162,329,0.05339175592340149,K22
Top 10%,55-60,7369,470,0.06378070294476862,K22
Top 10%,60-65,10116,761,0.07522736259391063,K22
Top 10%,65-70,8032,643,0.08005478087649402,K22
Top 10%,70-75,211,25,0.11848341232227488,K22
Bottom 10%,35-40,1,0,0,K25
Bottom 10%,40-45,3313,21,0.006338665861756716,K25
Bottom 10%,45-50,4660,42,0.009012875536480686,K25
Bottom 10%,50-55,5690,86,0.015114235500878734,K25
Bottom 10%,55-60,7530,129,0.017131474103585658,K25
Bottom 10%,60-65,10883,238,0.02186896995313792,K25
Bottom 10%,65-70,8919,230,0.02578764435474829,K25
Bottom 10%,70-75,218,5,0.022935779816513763,K25
Middle 10%,40-45,3611,39,0.010800332317917475,K25
Middle 10%,45-50,4854,61,0.012566955088586733,K25
Middle 10%,50-55,5752,108,0.018776077885952713,K25
Middle 10%,55-60,7364,144,0.01955458989679522,K25
Middle 10%,60-65,10808,283,0.026184307920059217,K25
Middle 10%,65-70,8618,260,0.030169412856811326,K25
Middle 10%,70-75,206,5,0.024271844660194174,K25
Top 10%,35-40,1,0,0,K25
Top 10%,40-45,4304,51,0.011849442379182156,K25
Top 10%,45-50,5544,92,0.016594516594516596,K25
Top 10%,50-55,6260,159,0.025399361022364217,K25
Top 10%,55-60,7345,199,0.027093260721579304,K25
Top 10%,60-65,9788,315,0.032182263996730694,K25
Top 10%,65-70,7755,273,0.035203094777562866,K25
Top 10%,70-75,217,10,0.04608294930875576,K25
Bottom 10%,40-45,3388,17,0.005017709563164109,K26
Bottom 10%,45-50,4665,41,0.008788853161843515,K26
Bottom 10%,50-55,5727,59,0.010302077876724288,K26
Bottom 10%,55-60,7559,71,0.009392776822330997,K26
Bottom 10%,60-65,10752,136,0.012648809523809524,K26
Bottom 10%,65-70,8894,159,0.01787722059815606,K26
Bottom 10%,70-75,229,7,0.03056768558951965,K26
Middle 10%,35-40,1,0,0,K26
Middle 10%,40-45,3555,16,0.00450070323488045,K26
Middle 10%,45-50,4863,43,0.008842278428953321,K26
Middle 10%,50-55,5764,68,0.01179736294240111,K26
Middle 10%,55-60,7549,89,0.011789641012054576,K26
Middle 10%,60-65,10638,142,0.013348373754465124,K26
Middle 10%,65-70,8621,172,0.01995128175385686,K26
Middle 10%,70-75,222,1,0.0045045045045045045,K26
Top 10%,35-40,1,0,0,K26
Top 10%,40-45,4371,33,0.0075497597803706245,K26
Top 10%,45-50,5702,63,0.01104875482286917,K26
Top 10%,50-55,6307,86,0.013635642936419851,K26
Top 10%,55-60,7311,101,0.013814799617015457,K26
Top 10%,60-65,9668,173,0.017894083574679354,K26
Top 10%,65-70,7631,167,0.021884418817979295,K26
Top 10%,70-75,223,7,0.03139013452914798,K26
Bottom 10%,40-45,3269,214,0.06546344447843377,K29
Bottom 10%,45-50,4623,367,0.07938568029418126,K29
Bottom 10%,50-55,5674,552,0.09728586535072259,K29
Bottom 10%,55-60,7566,837,0.1106264869151467,K29
Bottom 10%,60-65,10880,1419,0.13042279411764707,K29
Bottom 10%,65-70,8952,1327,0.14823503127792673,K29
Bottom 10%,70-75,250,41,0.164,K29
Middle 10%,40-45,3565,303,0.0849929873772791,K29
Middle 10%,45-50,4894,509,0.1040049039640376,K29
Middle 10%,50-55,5847,763,0.13049427056610227,K29
Middle 10%,55-60,7420,1030,0.13881401617250674,K29
Middle 10%,60-65,10751,1661,0.15449725606920287,K29
Middle 10%,65-70,8551,1465,0.171324991229096,K29
Middle 10%,70-75,185,29,0.15675675675675677,K29
Top 10%,35-40,1,0,0,K29
Top 10%,40-45,4406,479,0.10871538810712665,K29
Top 10%,45-50,5621,753,0.13396192848247643,K29
Top 10%,50-55,6382,976,0.1529301159511125,K29
Top 10%,55-60,7193,1242,0.17266787154177674,K29
Top 10%,60-65,9805,1864,0.19010708822029576,K29
Top 10%,65-70,7615,1604,0.21063690085357847,K29
Top 10%,70-75,191,51,0.2670157068062827,K29
Bottom 10%,40-45,3407,88,0.02582917522747285,K30
Bottom 10%,45-50,4748,131,0.02759056444818871,K30
Bottom 10%,50-55,5731,220,0.03838771593090211,K30
Bottom 10%,55-60,7439,292,0.039252587713402336,K30
Bottom 10%,60-65,10812,399,0.036903440621531634,K30
Bottom 10%,65-70,8861,367,0.041417447240717754,K30
Bottom 10%,70-75,216,7,0.032407407407407406,K30
Middle 10%,40-45,3620,103,0.02845303867403315,K30
Middle 10%,45-50,4798,175,0.03647353063776573,K30
Middle 10%,50-55,5978,246,0.04115088658414185,K30
Middle 10%,55-60,7434,336,0.04519774011299435,K30
Middle 10%,60-65,10681,493,0.046156726898230506,K30
Middle 10%,65-70,8478,443,0.052252889832507664,K30
Middle 10%,70-75,224,13,0.05803571428571429,K30
Top 10%,35-40,1,0,0,K30
Top 10%,40-45,3941,133,0.03374777975133215,K30
Top 10%,45-50,5080,200,0.03937007874015748,K30
Top 10%,50-55,6067,268,0.04417339706609527,K30
Top 10%,55-60,7507,377,0.05021979485813241,K30
Top 10%,60-65,10257,547,0.05332943355757044,K30
Top 10%,65-70,8149,441,0.05411706957908946,K30
Top 10%,70-75,212,11,0.05188679245283019,K30
Bottom 10%,40-45,3293,53,0.016094746431825083,K31
Bottom 10%,45-50,4609,101,0.021913647211976566,K31
Bottom 10%,50-55,5772,176,0.030492030492030493,K31
Bottom 10%,55-60,7601,334,0.04394158663333772,K31
Bottom 10%,60-65,10826,526,0.04858673563643082,K31
Bottom 10%,65-70,8870,449,0.05062006764374295,K31
Bottom 10%,70-75,243,14,0.05761316872427984,K31
Middle 10%,35-40,1,0,0,K31
Middle 10%,40-45,3589,70,0.019504040122596825,K31
Middle 10%,45-50,4658,152,0.032632030914555604,K31
Middle 10%,50-55,5916,217,0.036680189317106156,K31
Middle 10%,55-60,7376,368,0.049891540130151846,K31
Middle 10%,60-65,10762,583,0.05417208697268166,K31
Middle 10%,65-70,8664,550,0.06348107109879964,K31
Middle 10%,70-75,247,15,0.06072874493927125,K31
Top 10%,35-40,1,0,0,K31
Top 10%,40-45,4541,133,0.029288702928870293,K31
Top 10%,45-50,5694,191,0.03354408148928697,K31
Top 10%,50-55,6406,306,0.047767717764595694,K31
Top 10%,55-60,7250,429,0.05917241379310345,K31
Top 10%,60-65,9558,604,0.06319313663946433,K31
Top 10%,65-70,7568,560,0.07399577167019028,K31
Top 10%,70-75,196,16,0.08163265306122448,K31
Bottom 10%,40-45,3363,39,0.01159678858162355,K35
Bottom 10%,45-50,4788,59,0.012322472848788638,K35
Bottom 10%,50-55,5769,43,0.007453631478592477,K35
Bottom 10%,55-60,7465,56,0.007501674480910918,K35
Bottom 10%,60-65,10882,77,0.007075905164491822,K35
Bottom 10%,65-70,8719,56,0.006422754903085216,K35
Bottom 10%,70-75,228,2,0.008771929824561403,K35
Middle 10%,40-45,3618,54,0.014925373134328358,K35
Middle 10%,45-50,4785,59,0.01233019853709509,K35
Middle 10%,50-55,5979,75,0.012543903662819869,K35
Middle 10%,55-60,7455,78,0.010462776659959759,K35
Middle 10%,60-65,10751,79,0.0073481536601246395,K35
Middle 10%,65-70,8412,81,0.00962910128388017,K35
Middle 10%,70-75,213,0,0,K35
Top 10%,35-40,4,0,0,K35
Top 10%,40-45,4039,103,0.02550136172319881,K35
Top 10%,45-50,5272,111,0.021054628224582702,K35
Top 10%,50-55,6108,99,0.016208251473477406,K35
Top 10%,55-60,7550,111,0.014701986754966888,K35
Top 10%,60-65,9963,161,0.016159791227541905,K35
Top 10%,65-70,8042,94,0.011688634667993036,K35
Top 10%,70-75,236,3,0.012711864406779662,K35
Bottom 10%,40-45,3708,66,0.01779935275080906,K40
Bottom 10%,45-50,5018,85,0.016939019529693105,K40
Bottom 10%,50-55,5892,120,0.020366598778004074,K40
Bottom 10%,55-60,7414,213,0.02872943080658214,K40
Bottom 10%,60-65,10444,438,0.04193795480658751,K40
Bottom 10%,65-70,8516,444,0.052137153593236264,K40
Bottom 10%,70-75,222,10,0.04504504504504504,K40
Middle 10%,40-45,3677,123,0.033451183029643734,K40
Middle 10%,45-50,4796,180,0.03753127606338615,K40
Middle 10%,50-55,5878,262,0.04457298400816604,K40
Middle 10%,55-60,7401,441,0.059586542359140654,K40
Middle 10%,60-65,10608,734,0.06919306184012067,K40
Middle 10%,65-70,8640,760,0.08796296296296297,K40
Middle 10%,70-75,215,21,0.09767441860465116,K40
Top 10%,35-40,1,0,0,K40
Top 10%,40-45,3541,223,0.06297656029370234,K40
Top 10%,45-50,4730,329,0.06955602536997886,K40
Top 10%,50-55,5868,476,0.08111792774369461,K40
Top 10%,55-60,7421,774,0.10429861204689395,K40
Top 10%,60-65,10764,1293,0.12012263099219621,K40
Top 10%,65-70,8670,1232,0.14209919261822376,K40
Top 10%,70-75,219,36,0.1643835616438356,K40
Bottom 10%,40-45,3450,21,0.00608695652173913,K42
Bottom 10%,45-50,4719,38,0.008052553507098962,K42
Bottom 10%,50-55,5728,40,0.006983240223463687,K42
Bottom 10%,55-60,7640,73,0.009554973821989528,K42
Bottom 10%,60-65,10719,108,0.010075566750629723,K42
Bottom 10%,65-70,8744,81,0.009263494967978042,K42
Bottom 10%,70-75,214,1,0.004672897196261682,K42
Middle 10%,40-45,3531,65,0.0184083828943642,K42
Middle 10%,45-50,4832,76,0.015728476821192054,K42
Middle 10%,50-55,5923,87,0.014688502448083741,K42
Middle 10%,55-60,7598,122,0.01605685706764938,K42
Middle 10%,60-65,10576,198,0.01872163388804841,K42
Middle 10%,65-70,8535,167,0.019566490919742236,K42
Middle 10%,70-75,218,4,0.01834862385321101,K42
Top 10%,35-40,1,0,0,K42
Top 10%,40-45,3773,100,0.026504108136761198,K42
Top 10%,45-50,5089,144,0.028296325407742188,K42
Top 10%,50-55,5918,174,0.029401824940858398,K42
Top 10%,55-60,7354,202,0.027468044601577372,K42
Top 10%,60-65,10478,331,0.03158999809123879,K42
Top 10%,65-70,8375,267,0.03188059701492537,K42
Top 10%,70-75,226,5,0.022123893805309734,K42
Bottom 10%,35-40,1,0,0,K43
Bottom 10%,40-45,3360,26,0.007738095238095238,K43
Bottom 10%,45-50,4749,38,0.008001684565171615,K43
Bottom 10%,50-55,5627,50,0.00888572951839346,K43
Bottom 10%,55-60,7529,64,0.008500464869172534,K43
Bottom 10%,60-65,10889,111,0.010193773532923134,K43
Bottom 10%,65-70,8858,122,0.013772860690900881,K43
Bottom 10%,70-75,201,0,0,K43
Middle 10%,40-45,3621,27,0.007456503728251864,K43
Middle 10%,45-50,5008,58,0.0115814696485623,K43
Middle 10%,50-55,5899,92,0.015595863705712833,K43
Middle 10%,55-60,7409,114,0.015386691861249831,K43
Middle 10%,60-65,10530,199,0.01889838556505223,K43
Middle 10%,65-70,8529,155,0.01817329112439911,K43
Middle 10%,70-75,217,3,0.013824884792626729,K43
Top 10%,35-40,2,0,0,K43
Top 10%,40-45,3915,66,0.01685823754789272,K43
Top 10%,45-50,5133,96,0.018702513150204558,K43
Top 10%,50-55,6032,142,0.023541114058355437,K43
Top 10%,55-60,7298,162,0.022197862428062484,K43
Top 10%,60-65,10291,249,0.024195899329511224,K43
Top 10%,65-70,8317,227,0.027293495250691354,K43
Top 10%,70-75,226,10,0.04424778761061947,K43
Bottom 10%,35-40,1,0,0,K44
Bottom 10%,40-45,3487,174,0.049899627186693434,K44
Bottom 10%,45-50,4808,312,0.064891846921797,K44
Bottom 10%,50-55,5793,446,0.07698947005006042,K44
Bottom 10%,55-60,7360,730,0.09918478260869565,K44
Bottom 10%,60-65,10626,1183,0.11133069828722003,K44
Bottom 10%,65-70,8930,1211,0.13561030235162375,K44
Bottom 10%,70-75,209,32,0.15311004784688995,K44
Middle 10%,40-45,3653,249,0.06816315357240624,K44
Middle 10%,45-50,4917,411,0.0835875533862111,K44
Middle 10%,50-55,5902,655,0.11097932904100305,K44
Middle 10%,55-60,7433,944,0.12700121081662855,K44
Middle 10%,60-65,10572,1607,0.15200529701097237,K44
Middle 10%,65-70,8492,1433,0.16874705605275553,K44
Middle 10%,70-75,244,63,0.2581967213114754,K44
Top 10%,40-45,3662,373,0.10185690879300928,K44
Top 10%,45-50,4959,605,0.12200040330711837,K44
Top 10%,50-55,5916,903,0.1526369168356998,K44
Top 10%,55-60,7437,1326,0.1782977006857604,K44
Top 10%,60-65,10619,2155,0.20293812976739806,K44
Top 10%,65-70,8419,1861,0.22104763035990022,K44
Top 10%,70-75,202,49,0.24257425742574257,K44
Bottom 10%,40-45,3467,3,8.653014133256418e-4,K46
Bottom 10%,45-50,4727,7,0.0014808546646921938,K46
Bottom 10%,50-55,5801,7,0.0012066885019824168,K46
Bottom 10%,55-60,7517,19,0.0025276040973792736,K46
Bottom 10%,60-65,10761,23,0.0021373478301273115,K46
Bottom 10%,65-70,8729,21,0.0024057738572574178,K46
Bottom 10%,70-75,212,3,0.014150943396226415,K46
Middle 10%,35-40,1,0,0,K46
Middle 10%,40-45,3750,2,5.333333333333334e-4,K46
Middle 10%,45-50,4862,8,0.0016454134101192926,K46
Middle 10%,50-55,5967,2,3.351768057650411e-4,K46
Middle 10%,55-60,7386,16,0.002166260492824262,K46
Middle 10%,60-65,10617,31,0.002919845530752567,K46
Middle 10%,65-70,8418,32,0.003801377999524828,K46
Middle 10%,70-75,212,2,0.009433962264150943,K46
Top 10%,40-45,3795,5,0.0013175230566534915,K46
Top 10%,45-50,4851,13,0.0026798598227169654,K46
Top 10%,50-55,6031,12,0.001989719781130824,K46
Top 10%,55-60,7358,26,0.0035335689045936395,K46
Top 10%,60-65,10547,35,0.003318479188394804,K46
Top 10%,65-70,8418,40,0.004751722499406035,K46
Top 10%,70-75,214,3,0.014018691588785047,K46
Bottom 10%,40-45,3594,15,0.004173622704507512,K50
Bottom 10%,45-50,4836,19,0.003928866832092638,K50
Bottom 10%,50-55,5720,11,0.0019230769230769232,K50
Bottom 10%,55-60,7533,30,0.00398247710075667,K50
Bottom 10%,60-65,10601,40,0.003773228940665975,K50
Bottom 10%,65-70,8724,18,0.0020632737276478678,K50
Bottom 10%,70-75,206,2,0.009708737864077669,K50
Middle 10%,35-40,1,0,0,K50
Middle 10%,40-45,3564,37,0.010381593714927048,K50
Middle 10%,45-50,4765,24,0.005036726128016789,K50
Middle 10%,50-55,6029,28,0.004644219605241333,K50
Middle 10%,55-60,7534,49,0.006503849216883462,K50
Middle 10%,60-65,10604,74,0.006978498679743493,K50
Middle 10%,65-70,8487,46,0.005420054200542005,K50
Middle 10%,70-75,229,3,0.013100436681222707,K50
Top 10%,40-45,3779,60,0.01587721619476052,K50
Top 10%,45-50,5031,79,0.015702643609620353,K50
Top 10%,50-55,5910,90,0.015228426395939087,K50
Top 10%,55-60,7504,90,0.01199360341151386,K50
Top 10%,60-65,10319,116,0.01124139936040314,K50
Top 10%,65-70,8443,109,0.012910103043941726,K50
Top 10%,70-75,228,2,0.008771929824561403,K50
Bottom 10%,35-40,1,0,0,K51
Bottom 10%,40-45,3571,21,0.005880705684682162,K51
Bottom 10%,45-50,4827,34,0.007043712450797597,K51
Bottom 10%,50-55,5635,36,0.006388642413487134,K51
Bottom 10%,55-60,7443,43,0.005777240360069864,K51
Bottom 10%,60-65,10736,87,0.008103576751117735,K51
Bottom 10%,65-70,8803,73,0.008292627513347722,K51
Bottom 10%,70-75,198,0,0,K51
Middle 10%,35-40,1,0,0,K51
Middle 10%,40-45,3692,41,0.011105092091007584,K51
Middle 10%,45-50,4890,62,0.012678936605316974,K51
Middle 10%,50-55,5824,67,0.01150412087912088,K51
Middle 10%,55-60,7319,88,0.012023500478207405,K51
Middle 10%,60-65,10601,143,0.01348929346288086,K51
Middle 10%,65-70,8636,126,0.014590088003705419,K51
Middle 10%,70-75,250,5,0.02,K51
Top 10%,35-40,1,0,0,K51
Top 10%,40-45,3955,82,0.020733249051833123,K51
Top 10%,45-50,5314,130,0.024463680843056078,K51
Top 10%,50-55,6083,131,0.02153542659871774,K51
Top 10%,55-60,7362,145,0.019695734854659062,K51
Top 10%,60-65,10054,238,0.023672170280485377,K51
Top 10%,65-70,8216,186,0.02263875365141188,K51
Top 10%,70-75,229,4,0.017467248908296942,K51
Bottom 10%,40-45,3445,139,0.04034833091436865,K52
Bottom 10%,45-50,4626,218,0.04712494595763078,K52
Bottom 10%,50-55,5677,291,0.0512594680288885,K52
Bottom 10%,55-60,7591,395,0.05203530496640759,K52
Bottom 10%,60-65,10752,576,0.05357142857142857,K52
Bottom 10%,65-70,8898,544,0.06113733423241178,K52
Bottom 10%,70-75,225,17,0.07555555555555556,K52
Middle 10%,40-45,3469,172,0.049582012107235514,K52
Middle 10%,45-50,4811,234,0.048638536686759506,K52
Middle 10%,50-55,5903,343,0.05810604777231916,K52
Middle 10%,55-60,7483,486,0.06494721368435119,K52
Middle 10%,60-65,10586,719,0.06791989419988664,K52
Middle 10%,65-70,8734,617,0.07064346233111976,K52
Middle 10%,70-75,227,22,0.09691629955947137,K52
Top 10%,35-40,1,0,0,K52
Top 10%,40-45,4529,262,0.057849414881872376,K52
Top 10%,45-50,5757,348,0.06044815007816571,K52
Top 10%,50-55,6369,430,0.0675145234730727,K52
Top 10%,55-60,7209,535,0.07421278956859481,K52
Top 10%,60-65,9586,739,0.07709159190486126,K52
Top 10%,65-70,7551,612,0.08104886769964244,K52
Top 10%,70-75,212,28,0.1320754716981132,K52
Bottom 10%,35-40,1,0,0,K55
Bottom 10%,40-45,3373,8,0.0023717758671805513,K55
Bottom 10%,45-50,4645,20,0.004305705059203444,K55
Bottom 10%,50-55,5689,22,0.0038671119704693268,K55
Bottom 10%,55-60,7481,50,0.00668359844940516,K55
Bottom 10%,60-65,10832,102,0.009416543574593796,K55
Bottom 10%,65-70,8969,102,0.011372505296019624,K55
Bottom 10%,70-75,224,2,0.008928571428571428,K55
Middle 10%,40-45,3663,13,0.003549003549003549,K55
Middle 10%,45-50,4817,17,0.0035291675316587085,K55
Middle 10%,50-55,5877,26,0.004424025863535817,K55
Middle 10%,55-60,7393,59,0.007980522115514676,K55
Middle 10%,60-65,10581,121,0.011435592099045459,K55
Middle 10%,65-70,8652,107,0.01236708275543227,K55
Middle 10%,70-75,230,4,0.017391304347826087,K55
Top 10%,35-40,1,0,0,K55
Top 10%,40-45,4083,15,0.0036737692872887582,K55
