icd,case_num,autogluon,tabpfn,glm,superlearner,unsemble,single,description
I95,12301,0.5443252823563278,0.5553017544397674,0.5529562711128012,0.5531377314158348,0.4943240601440499,0.5344581363144443,Hypotension
J00,1778,0.5438875695634228,0.5481663251095175,0.5449960303485069,0.5448409699927181,0.4895239929506164,0.5292403828735894,Acute nasopharyngitis [common cold]
J02,22357,0.5119959009275654,0.5036125658215895,0.5153086269608038,0.5159396569133018,0.4972067562377638,0.5119974702249727,Acute pharyngitis
J03,1379,0.5635432593732733,0.6117428294028527,0.5519134850671435,0.5819944865900859,0.5061219270169468,0.5492293708118181,Acute tonsillitis
J06,26875,0.5217892852959454,0.5275365650202652,0.5227312952645639,0.5230698294154709,0.4951578902895691,0.5162604017067369,Acute upper resp infections of multiple and unsp sites
J12,1791,0.5630850447650139,0.5854602468317249,0.5648514155117489,0.5648514155117489,0.5116866107049347,0.5456692040061937,"Viral pneumonia, not elsewhere classified"
J15,1831,0.5619157736152313,0.5837833921453215,0.5528404589754305,0.5557119419069687,0.5245618381251324,0.546038913274703,"Bacterial pneumonia, not elsewhere classified"
J22,1632,0.539639871084338,0.5634635403433343,0.5347111689165256,0.553056491389263,0.5165940193393769,0.5350478734660056,Unspecified acute lower respiratory infection
J30,26740,0.5354092873697435,0.5269336071932497,0.538058715216301,0.538058715216301,0.4987541518173659,0.5279218913994126,Vasomotor and allergic rhinitis
J31,8238,0.5259476166288971,0.5127954707119867,0.5302280074768911,0.5284658594678608,0.4924577850768172,0.5228987547557876,"Chronic rhinitis, nasopharyngitis and pharyngitis"
J32,14255,0.5346908873291741,0.5138325275324345,0.5393915835893688,0.5395526503293193,0.4876609052249585,0.5264456136278298,Chronic sinusitis
J33,1247,0.5996831584917504,0.6063777649915684,0.590610641370948,0.5902593637292918,0.5496018887733625,0.5972809932887104,Nasal polyp
J34,12831,0.5276785340069928,0.5267352791273787,0.5281113731213573,0.5281113731213573,0.4951046258848277,0.5210286442013833,Other and unspecified disorders of nose and nasal sinuses
J35,1773,0.5620816394536744,0.5724062959171351,0.569934041196378,0.5699858561229392,0.4989016576021615,0.5425327383723864,Chronic diseases of tonsils and adenoids
J38,3609,0.5233610596461712,0.5153709854342761,0.5167408445349146,0.516692747979773,0.4924140714588353,0.5166365131521378,"Diseases of vocal cords and larynx, not elsewhere classified"
J40,9268,0.5462951533034579,0.552972781423099,0.5383133382342374,0.5380081551305936,0.4909942486642225,0.5297230640075112,"Bronchitis, not specified as acute or chronic"
